84,100602004,断路器,KMCB-C20A2P,,,个,,,王国柱,,,2P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
85,100602005,断路器,KMCB-C25A2P,,,个,,,王国柱,,,2P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
86,100602006,断路器,KMCB-C2A2P,,,个,,,王国柱,,,2P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
87,100602007,断路器,KMCB-C32A2P,,,个,,,王国柱,,,2P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
88,100602008,断路器,KMCB-C3A2P,,,个,,,王国柱,,,2P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
89,100602009,断路器,KMCB-C40A2P,,,个,,,王国柱,,,2P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
90,100602010,断路器,KMCB-C4A2P,,,个,,,王国柱,,,2P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
91,100602011,断路器,KMCB-C50A2P,,,个,,,王国柱,,,2P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
92,100602012,断路器,KMCB-C63A2P,,,个,,,王国柱,,,2P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
93,100602013,断路器,KMCB-C6A2P,,,个,,,王国柱,,,2P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
94,100602014,断路器,KMCB-D10A2P,,,个,,,王国柱,,,2P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
95,100602015,断路器,KMCB-D13A2P,,,个,,,王国柱,,,2P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
96,100602016,断路器,KMCB-D16A2P,,,个,,,王国柱,,,2P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
97,100602017,断路器,KMCB-D20A2P,,,个,,,王国柱,,,2P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
98,100602018,断路器,KMCB-D25A2P,,,个,,,王国柱,,,2P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
99,100602019,断路器,KMCB-D2A2P,,,个,,,王国柱,,,2P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
100,100602020,断路器,KMCB-D32A2P,,,个,,,王国柱,,,2P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
101,100602021,断路器,KMCB-D3A2P,,,个,,,王国柱,,,2P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
102,100602022,断路器,KMCB-D40A2P,,,个,,,王国柱,,,2P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
103,100602023,断路器,KMCB-D4A2P,,,个,,,王国柱,,,2P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
104,100602024,断路器,KMCB-D50A2P,,,个,,,王国柱,,,2P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
105,100602025,断路器,KMCB-D63A2P,,,个,,,王国柱,,,2P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
106,100602026,断路器,KMCB-D6A2P,,,个,,,王国柱,,,2P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
107,100603001,断路器,KMCB-C10A3P,,,个,,,王国柱,,,3P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
108,100603002,断路器,KMCB-C13A3P,,,个,,,王国柱,,,3P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
109,100603003,断路器,KMCB-C16A3P,,,个,,,王国柱,,,3P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
110,100603004,断路器,KMCB-C20A3P,,,个,,,王国柱,,,3P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
111,100603005,断路器,KMCB-C25A3P,,,个,,,王国柱,,,3P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
112,100603006,断路器,KMCB-C2A3P,,,个,,,王国柱,,,3P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
113,100603007,断路器,KMCB-C32A3P,,,个,,,王国柱,,,3P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
114,100603008,断路器,KMCB-C3A3P,,,个,,,王国柱,,,3P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
115,100603009,断路器,KMCB-C40A3P,,,个,,,王国柱,,,3P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
116,100603010,断路器,KMCB-C4A3P,,,个,,,王国柱,,,3P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
117,100603011,断路器,KMCB-C50A3P,,,个,,,王国柱,,,3P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
118,100603012,断路器,KMCB-C63A3P,,,个,,,王国柱,,,3P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
119,100603013,断路器,KMCB-C6A3P,,,个,,,王国柱,,,3P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
120,100603014,断路器,KMCB-D10A3P,,,个,,,王国柱,,,3P系列,一等品,采购,产成品,在生产,,否,是,,默认工艺路线,,,,,,,成品库,,,,,,,,0.13,是,批号规则,先进先出,价外税,否,,
